tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,predicted_label_hits,estimated_jitter_ns
0,525368344165803,74577,0,0,0,7,0.000371,4096,0,64577.00
0,525368344239705,73902,0,0,0,4,0.000515,4096,0,63902.00
0,525368344311669,71964,0,0,0,7,0.000331,4096,0,61964.00
0,525368344386234,74565,0,0,0,8,0.000277,4096,0,64565.00
0,525368344495534,109300,0,0,0,4,0.000532,4096,0,99300.00
0,525368344578625,83091,0,0,0,4,0.000387,4096,0,73091.00
0,525368344657826,79201,0,0,0,3,0.000540,4096,0,69201.00
0,525368344745518,87692,0,0,0,3,0.000462,4096,0,77692.00
0,525368344819919,74401,0,0,0,3,0.000526,4096,0,64401.00
0,525368345034493,214574,0,0,0,2,0.000447,4096,0,204574.00
0,525368345119920,85427,0,0,0,7,0.000352,4096,0,75427.00
0,525368345195770,75850,0,0,0,11,0.000386,4096,0,65850.00
0,525368345269872,74102,0,0,0,12,0.000458,4096,0,64102.00
0,525368345349304,79432,0,0,0,9,0.000662,4096,0,69432.00
0,525368345429681,80377,0,0,0,0,0.000050,4096,0,70377.00
0,525368345501556,71875,0,0,0,0,0.000050,4096,0,61875.00
0,525368350023983,525368350023983,0,0,0,0,0.000020,4096,0,525368350013983.00
0,525368350122165,98182,0,0,0,0,0.000019,4096,0,88182.00
0,525368350195113,72948,0,0,0,3,0.000156,4096,0,62948.00
0,525368350271739,76626,0,0,0,10,0.000207,4096,0,66626.00
0,525368350345228,73489,0,0,0,11,0.000236,4096,0,63489.00
0,525368350417847,72619,0,0,0,14,0.000241,4096,0,62619.00
0,525368350491377,73530,0,0,0,13,0.000269,4096,0,63530.00
0,525368350562999,71622,0,0,0,12,0.000284,4096,0,61622.00
0,525368350636233,73234,0,0,0,10,0.000422,4096,0,63234.00
0,525368350709306,73073,0,0,0,7,0.000513,4096,0,63073.00
0,525368350783208,73902,0,0,0,6,0.000347,4096,0,63902.00
0,525368350853664,70456,0,0,0,9,0.000286,4096,0,60456.00
0,525368350926828,73164,0,0,0,7,0.000505,4096,0,63164.00
0,525368351006690,79862,0,0,0,5,0.000504,4096,0,69862.00
0,525368351091646,84956,0,0,0,4,0.000514,4096,0,74956.00
0,525368351163696,72050,0,0,0,4,0.000420,4096,0,62050.00
0,525368351237480,73784,0,0,0,4,0.000537,4096,0,63784.00
0,525368351311090,73610,0,0,0,2,0.000477,4096,0,63610.00
0,525368351382792,71702,0,0,0,2,0.000285,4096,0,61702.00
0,525368351454881,72089,0,0,0,7,0.000307,4096,0,62089.00
0,525368351528538,73657,0,0,0,11,0.000317,4096,0,63657.00
0,525368351600556,72018,0,0,0,13,0.000610,4096,0,62018.00
0,525368351674022,73466,0,0,0,13,0.000663,4096,0,63466.00
0,525368351744898,70876,0,0,0,0,0.000031,4096,0,60876.00
0,525368351815127,70229,0,0,0,0,0.000061,4096,0,60229.00
0,525368355959633,525368355959633,0,0,0,0,0.000018,4096,0,525368355949633.00
0,525368356010268,50635,0,0,0,0,0.000018,4096,0,40635.00
0,525368356083534,73266,0,0,0,0,0.000018,4096,0,63266.00
0,525368356154185,70651,0,0,0,3,0.000087,4096,0,60651.00
0,525368356224535,70350,0,0,0,9,0.000190,4096,0,60350.00
0,525368356298248,73713,0,0,0,10,0.000225,4096,0,63713.00
0,525368356368011,69763,0,0,0,12,0.000247,4096,0,59763.00
0,525368356440902,72891,0,0,0,10,0.000276,4096,0,62891.00
0,525368356512550,71648,0,0,0,9,0.000455,4096,0,61648.00
0,525368356583793,71243,0,0,0,6,0.000519,4096,0,61243.00
0,525368356653965,70172,0,0,0,8,0.000373,4096,0,60172.00
0,525368356725681,71716,0,0,0,10,0.000295,4096,0,61716.00
0,525368356795254,69573,0,0,0,7,0.000428,4096,0,59573.00
0,525368356866348,71094,0,0,0,6,0.000504,4096,0,61094.00
0,525368356939176,72828,0,0,0,4,0.000527,4096,0,62828.00
0,525368357007416,68240,0,0,0,4,0.000391,4096,0,58240.00
0,525368357078763,71347,0,0,0,4,0.000478,4096,0,61347.00
0,525368357157750,78987,0,0,0,2,0.000466,4096,0,68987.00
0,525368357230349,72599,0,0,0,2,0.000278,4096,0,62599.00
0,525368357302901,72552,0,0,0,8,0.000324,4096,0,62552.00
0,525368357373678,70777,0,0,0,11,0.000350,4096,0,60777.00
0,525368357446841,73163,0,0,0,13,0.000644,4096,0,63163.00
0,525368357517636,70795,0,0,0,13,0.000705,4096,0,60795.00
0,525368357588513,70877,0,0,0,0,0.000061,4096,0,60877.00
0,525368357658748,70235,0,0,0,0,0.000061,4096,0,60235.00
0,525368362557581,525368362557581,0,0,0,0,0.000020,4096,0,525368362547581.00
0,525368362660982,103401,0,0,0,0,0.000019,4096,0,93401.00
0,525368362734967,73985,0,0,0,3,0.000155,4096,0,63985.00
0,525368362811111,76144,0,0,0,10,0.000207,4096,0,66144.00
0,525368362882792,71681,0,0,0,12,0.000238,4096,0,61681.00
0,525368362955850,73058,0,0,0,14,0.000242,4096,0,63058.00
0,525368363054444,98594,0,0,0,13,0.000270,4096,0,88594.00
0,525368363130347,75903,0,0,0,11,0.000267,4096,0,65903.00
0,525368363203394,73047,0,0,0,9,0.000352,4096,0,63047.00
0,525368363276031,72637,0,0,0,7,0.000530,4096,0,62637.00
0,525368363348557,72526,0,0,0,7,0.000319,4096,0,62526.00
0,525368363428160,79603,0,0,0,8,0.000275,4096,0,69603.00
0,525368363501028,72868,0,0,0,6,0.000532,4096,0,62868.00
0,525368363586276,85248,0,0,0,4,0.000392,4096,0,75248.00
0,525368363659955,73679,0,0,0,3,0.000401,4096,0,63679.00
0,525368363739721,79766,0,0,0,3,0.000409,4096,0,69766.00
0,525368363814685,74964,0,0,0,3,0.000523,4096,0,64964.00
0,525368363888398,73713,0,0,0,2,0.000424,4096,0,63713.00
0,525368363961516,73118,0,0,0,3,0.000321,4096,0,63118.00
0,525368364014927,53411,0,0,0,7,0.000381,4096,0,43411.00
0,525368364089399,74472,0,0,0,10,0.000362,4096,0,64472.00
0,525368364165115,75716,0,0,0,10,0.000654,4096,0,65716.00
0,525368364235475,70360,0,0,0,10,0.000644,4096,0,60360.00
0,525368364305233,69758,0,0,0,0,0.000050,4096,0,59758.00
0,525368368346174,525368368346174,0,0,0,0,0.000020,4096,0,525368368336174.00
0,525368368441776,95602,0,0,0,0,0.000019,4096,0,85602.00
0,525368368512673,70897,0,0,0,6,0.000167,4096,0,60897.00
0,525368368587070,74397,0,0,0,11,0.000227,4096,0,64397.00
0,525368368659172,72102,0,0,0,12,0.000224,4096,0,62102.00
0,525368368731705,72533,0,0,0,11,0.000249,4096,0,62533.00
0,525368368801383,69678,0,0,0,11,0.000274,4096,0,59678.00
0,525368368872607,71224,0,0,0,8,0.000268,4096,0,61224.00
0,525368368944789,72182,0,0,0,6,0.000362,4096,0,62182.00
0,525368369011620,66831,0,0,0,5,0.000594,4096,0,56831.00
0,525368369087990,76370,0,0,0,6,0.000325,4096,0,66370.00
0,525368369159464,71474,0,0,0,6,0.000279,4096,0,61474.00
0,525368369230480,71016,0,0,0,4,0.000508,4096,0,61016.00
0,525368369308797,78317,0,0,0,4,0.000384,4096,0,68317.00
0,525368369379365,70568,0,0,0,3,0.000388,4096,0,60568.00
0,525368369449379,70014,0,0,0,3,0.000388,4096,0,60014.00
0,525368369527676,78297,0,0,0,3,0.000381,4096,0,68297.00
0,525368369600413,72737,0,0,0,4,0.000504,4096,0,62737.00
0,525368369672446,72033,0,0,0,10,0.000445,4096,0,62033.00
0,525368369743346,70900,0,0,0,14,0.000526,4096,0,60900.00
0,525368369815732,72386,0,0,0,15,0.000613,4096,0,62386.00
0,525368369885891,70159,0,0,0,10,0.000721,4096,0,60159.00
0,525368369955723,69832,0,0,0,0,0.000050,4096,0,59832.00
0,525368374270214,525368374270214,0,0,0,0,0.000020,4096,0,525368374260214.00
0,525368374369456,99242,0,0,0,0,0.000019,4096,0,89242.00
0,525368374442881,73425,0,0,0,3,0.000148,4096,0,63425.00
0,525368374513921,71040,0,0,0,10,0.000209,4096,0,61040.00
0,525368374589551,75630,0,0,0,12,0.000239,4096,0,65630.00
0,525368374663230,73679,0,0,0,14,0.000243,4096,0,63679.00
0,525368374736434,73204,0,0,0,13,0.000270,4096,0,63204.00
0,525368374806630,70196,0,0,0,12,0.000279,4096,0,60196.00
0,525368374879674,73044,0,0,0,9,0.000355,4096,0,63044.00
0,525368374952014,72340,0,0,0,7,0.000535,4096,0,62340.00
0,525368375015140,63126,0,0,0,6,0.000362,4096,0,53126.00
0,525368375087748,72608,0,0,0,9,0.000286,4096,0,62608.00
0,525368375160352,72604,0,0,0,7,0.000518,4096,0,62604.00
0,525368375232351,71999,0,0,0,5,0.000499,4096,0,61999.00
0,525368375306532,74181,0,0,0,4,0.000505,4096,0,64181.00
0,525368375377625,71093,0,0,0,4,0.000428,4096,0,61093.00
0,525368375457641,80016,0,0,0,4,0.000507,4096,0,70016.00
0,525368375537228,79587,0,0,0,2,0.000466,4096,0,69587.00
0,525368375611566,74338,0,0,0,2,0.000311,4096,0,64338.00
0,525368375687061,75495,0,0,0,9,0.000315,4096,0,65495.00
0,525368375777849,90788,0,0,0,14,0.000323,4096,0,80788.00
0,525368375854405,76556,0,0,0,12,0.000616,4096,0,66556.00
0,525368375928991,74586,0,0,0,14,0.000643,4096,0,64586.00
0,525368376008278,79287,0,0,0,0,0.000046,4096,0,69287.00
0,525368376084210,75932,0,0,0,0,0.000061,4096,0,65932.00
0,525368380426995,525368380426995,0,0,0,0,0.000020,4096,0,525368380416995.00
0,525368380525714,98719,0,0,0,0,0.000019,4096,0,88719.00
0,525368380599597,73883,0,0,0,4,0.000154,4096,0,63883.00
0,525368380669940,70343,0,0,0,11,0.000216,4096,0,60343.00
0,525368380745939,75999,0,0,0,12,0.000239,4096,0,65999.00
0,525368380818977,73038,0,0,0,14,0.000244,4096,0,63038.00
0,525368380891043,72066,0,0,0,13,0.000270,4096,0,62066.00
0,525368380963965,72922,0,0,0,10,0.000263,4096,0,62922.00
0,525368381007348,43383,0,0,0,8,0.000416,4096,0,33383.00
0,525368381082431,75083,0,0,0,5,0.000505,4096,0,65083.00
0,525368381163523,81092,0,0,0,4,0.000331,4096,0,71092.00
0,525368381233757,70234,0,0,0,7,0.000270,4096,0,60234.00
0,525368381306525,72768,0,0,0,5,0.000447,4096,0,62768.00
0,525368381379115,72590,0,0,0,5,0.000504,4096,0,62590.00
0,525368381459236,80121,0,0,0,4,0.000519,4096,0,70121.00
0,525368381530687,71451,0,0,0,4,0.000425,4096,0,61451.00
0,525368381604487,73800,0,0,0,4,0.000523,4096,0,63800.00
0,525368381682326,77839,0,0,0,2,0.000479,4096,0,67839.00
0,525368381756065,73739,0,0,0,3,0.000311,4096,0,63739.00
0,525368381828834,72769,0,0,0,9,0.000318,4096,0,62769.00
0,525368381902009,73175,0,0,0,10,0.000325,4096,0,63175.00
0,525368381973998,71989,0,0,0,13,0.000636,4096,0,61989.00
0,525368382024365,50367,0,0,0,14,0.000699,4096,0,40367.00
0,525368382098300,73935,0,0,0,0,0.000015,4096,0,63935.00
0,525368382169240,70940,0,0,0,0,0.000061,4096,0,60940.00
0,525368386615612,525368386615612,0,0,0,0,0.000020,4096,0,525368386605612.00
0,525368386722831,107219,0,0,0,0,0.000019,4096,0,97219.00
0,525368386797125,74294,0,0,0,3,0.000147,4096,0,64294.00
0,525368386873084,75959,0,0,0,10,0.000205,4096,0,65959.00
0,525368386946269,73185,0,0,0,11,0.000235,4096,0,63185.00
0,525368387010326,64057,0,0,0,14,0.000238,4096,0,54057.00
0,525368387086272,75946,0,0,0,13,0.000261,4096,0,65946.00
0,525368387158511,72239,0,0,0,12,0.000282,4096,0,62239.00
0,525368387230633,72122,0,0,0,8,0.000418,4096,0,62122.00
0,525368387303994,73361,0,0,0,7,0.000519,4096,0,63361.00
0,525368387376405,72411,0,0,0,6,0.000379,4096,0,62411.00
0,525368387449395,72990,0,0,0,8,0.000284,4096,0,62990.00
0,525368387521940,72545,0,0,0,6,0.000454,4096,0,62545.00
0,525368387594093,72153,0,0,0,6,0.000541,4096,0,62153.00
0,525368387668481,74388,0,0,0,4,0.000541,4096,0,64388.00
0,525368387738887,70406,0,0,0,4,0.000394,4096,0,60406.00
0,525368387813320,74433,0,0,0,4,0.000553,4096,0,64433.00
0,525368387897701,84381,0,0,0,2,0.000467,4096,0,74381.00
0,525368387969896,72195,0,0,0,2,0.000270,4096,0,62195.00
0,525368388010343,40447,0,0,0,2,0.000322,4096,0,30447.00
0,525368388092779,82436,0,0,0,7,0.000309,4096,0,72436.00
0,525368388172594,79815,0,0,0,8,0.000480,4096,0,69815.00
0,525368388246553,73959,0,0,0,11,0.000687,4096,0,63959.00
0,525368388320069,73516,0,0,0,10,0.000668,4096,0,63516.00
0,525368388391241,71172,0,0,0,0,0.000031,4096,0,61172.00
0,525368388462352,71111,0,0,0,0,0.000015,4096,0,61111.00
0,525368393810303,525368393810303,0,0,0,0,0.000020,4096,0,525368393800303.00
0,525368393909756,99453,0,0,0,0,0.000019,4096,0,89453.00
0,525368393981629,71873,0,0,0,4,0.000146,4096,0,61873.00
0,525368394007806,26177,0,0,0,6,0.000169,4096,0,16177.00
0,525368394084382,76576,0,0,0,11,0.000221,4096,0,66576.00
0,525368394155365,70983,0,0,0,11,0.000231,4096,0,60983.00
0,525368394239922,84557,0,0,0,12,0.000264,4096,0,74557.00
0,525368394320519,80597,0,0,0,11,0.000283,4096,0,70597.00
0,525368394397229,76710,0,0,0,10,0.000428,4096,0,66710.00
0,525368394477716,80487,0,0,0,7,0.000507,4096,0,70487.00
0,525368394557404,79688,0,0,0,6,0.000315,4096,0,69688.00
0,525368394629755,72351,0,0,0,8,0.000278,4096,0,62351.00
0,525368394702833,73078,0,0,0,6,0.000487,4096,0,63078.00
0,525368394773444,70611,0,0,0,4,0.000474,4096,0,60611.00
0,525368394845024,71580,0,0,0,3,0.000460,4096,0,61580.00
0,525368394915805,70781,0,0,0,3,0.000425,4096,0,60781.00
0,525368394988319,72514,0,0,0,3,0.000599,4096,0,62514.00
0,525368395062324,74005,0,0,0,2,0.000486,4096,0,64005.00
0,525368395140926,78602,0,0,0,3,0.000345,4096,0,68602.00
0,525368395211913,70987,0,0,0,7,0.000349,4096,0,60987.00
0,525368395283045,71132,0,0,0,12,0.000356,4096,0,61132.00
0,525368395356151,73106,0,0,0,11,0.000694,4096,0,63106.00
0,525368395432854,76703,0,0,0,11,0.000687,4096,0,66703.00
0,525368395504395,71541,0,0,0,0,0.000050,4096,0,61541.00
0,525368400287348,525368400287348,0,0,0,0,0.000020,4096,0,525368400277348.00
0,525368400390470,103122,0,0,0,0,0.000019,4096,0,93122.00
0,525368400463752,73282,0,0,0,4,0.000139,4096,0,63282.00
0,525368400534488,70736,0,0,0,11,0.000216,4096,0,60736.00
0,525368400605958,71470,0,0,0,12,0.000239,4096,0,61470.00
0,525368400690984,85026,0,0,0,13,0.000247,4096,0,75026.00
0,525368400764602,73618,0,0,0,13,0.000271,4096,0,63618.00
0,525368400838581,73979,0,0,0,10,0.000273,4096,0,63979.00
0,525368400912424,73843,0,0,0,7,0.000348,4096,0,63843.00
0,525368400985313,72889,0,0,0,5,0.000511,4096,0,62889.00
0,525368401035784,50471,0,0,0,5,0.000483,4096,0,40471.00
0,525368401112295,76511,0,0,0,5,0.000306,4096,0,66511.00
0,525368401186407,74112,0,0,0,3,0.000488,4096,0,64112.00
0,525368401259750,73343,0,0,0,6,0.000508,4096,0,63343.00
0,525368401331973,72223,0,0,0,4,0.000505,4096,0,62223.00
0,525368401402277,70304,0,0,0,4,0.000377,4096,0,60304.00
0,525368401476918,74641,0,0,0,4,0.000446,4096,0,64641.00
0,525368401551452,74534,0,0,0,2,0.000496,4096,0,64534.00
0,525368401625288,73836,0,0,0,2,0.000276,4096,0,63836.00
0,525368401697544,72256,0,0,0,7,0.000290,4096,0,62256.00
0,525368401771468,73924,0,0,0,10,0.000330,4096,0,63924.00
0,525368401848960,77492,0,0,0,13,0.000555,4096,0,67492.00
0,525368401922528,73568,0,0,0,14,0.000737,4096,0,63568.00
0,525368401993229,70701,0,0,0,11,0.000674,4096,0,60701.00
0,525368402064439,71210,0,0,0,0,0.000061,4096,0,61210.00
0,525368402141690,77251,0,0,0,0,0.000000,4096,0,67251.00
0,525368407588894,525368407588894,0,0,0,0,0.000020,4096,0,525368407578894.00
0,525368407702652,113758,0,0,0,0,0.000019,4096,0,103758.00
0,525368407780847,78195,0,0,0,4,0.000163,4096,0,68195.00
0,525368407857623,76776,0,0,0,10,0.000211,4096,0,66776.00
0,525368407939384,81761,0,0,0,12,0.000236,4096,0,71761.00
0,525368408013043,73659,0,0,0,14,0.000239,4096,0,63659.00
0,525368408094351,81308,0,0,0,13,0.000267,4096,0,71308.00
0,525368408168502,74151,0,0,0,12,0.000283,4096,0,64151.00
0,525368408241617,73115,0,0,0,10,0.000415,4096,0,63115.00
0,525368408315901,74284,0,0,0,7,0.000515,4096,0,64284.00
0,525368408390735,74834,0,0,0,6,0.000352,4096,0,64834.00
0,525368408462295,71560,0,0,0,9,0.000285,4096,0,61560.00
0,525368408536870,74575,0,0,0,6,0.000457,4096,0,64575.00
0,525368408610547,73677,0,0,0,5,0.000511,4096,0,63677.00
0,525368408685944,75397,0,0,0,4,0.000538,4096,0,65397.00
0,525368408756358,70414,0,0,0,4,0.000399,4096,0,60414.00
0,525368408829347,72989,0,0,0,4,0.000531,4096,0,62989.00
0,525368408958345,128998,0,0,0,2,0.000297,4096,0,118998.00
0,525368409028196,69851,0,0,0,2,0.000279,4096,0,59851.00
0,525368409108369,80173,0,0,0,9,0.000295,4096,0,70173.00
0,525368409184153,75784,0,0,0,11,0.000290,4096,0,65784.00
0,525368409262814,78661,0,0,0,12,0.000592,4096,0,68661.00
0,525368409337216,74402,0,0,0,13,0.000637,4096,0,64402.00
0,525368409411772,74556,0,0,0,0,0.000061,4096,0,64556.00
0,525368409482629,70857,0,0,0,0,0.000056,4096,0,60857.00
0,525368409555815,73186,0,0,0,0,0.000000,4096,0,63186.00
0,525368414141658,525368414141658,0,0,0,0,0.000020,4096,0,525368414131658.00
0,525368414242598,100940,0,0,0,0,0.000019,4096,0,90940.00
0,525368414314056,71458,0,0,0,4,0.000143,4096,0,61458.00
0,525368414389708,75652,0,0,0,11,0.000218,4096,0,65652.00
0,525368414462509,72801,0,0,0,12,0.000239,4096,0,62801.00
0,525368414532724,70215,0,0,0,14,0.000244,4096,0,60215.00
0,525368414605901,73177,0,0,0,13,0.000275,4096,0,63177.00
0,525368414685690,79789,0,0,0,10,0.000267,4096,0,69789.00
0,525368414765698,80008,0,0,0,7,0.000341,4096,0,70008.00
0,525368414838461,72763,0,0,0,5,0.000481,4096,0,62763.00
0,525368414908526,70065,0,0,0,6,0.000322,4096,0,60065.00
0,525368414981586,73060,0,0,0,7,0.000276,4096,0,63060.00
0,525368415015896,34310,0,0,0,4,0.000527,4096,0,24310.00
0,525368415096342,80446,0,0,0,5,0.000528,4096,0,70446.00
0,525368415177337,80995,0,0,0,4,0.000543,4096,0,70995.00
0,525368415252766,75429,0,0,0,4,0.000418,4096,0,65429.00
0,525368415326907,74141,0,0,0,4,0.000563,4096,0,64141.00
0,525368415409699,82792,0,0,0,2,0.000479,4096,0,72792.00
0,525368415484978,75279,0,0,0,2,0.000284,4096,0,65279.00
0,525368415556418,71440,0,0,0,8,0.000305,4096,0,61440.00
0,525368415631619,75201,0,0,0,12,0.000313,4096,0,65201.00
0,525368415705637,74018,0,0,0,13,0.000610,4096,0,64018.00
0,525368415780171,74534,0,0,0,13,0.000669,4096,0,64534.00
0,525368415851065,70894,0,0,0,0,0.000052,4096,0,60894.00
0,525368415931974,80909,0,0,0,0,0.000061,4096,0,70909.00
0,525368420447639,525368420447639,0,0,0,0,0.000020,4096,0,525368420437639.00
0,525368420548194,100555,0,0,0,0,0.000019,4096,0,90555.00
0,525368420621205,73011,0,0,0,4,0.000146,4096,0,63011.00
0,525368420696799,75594,0,0,0,11,0.000221,4096,0,65594.00
0,525368420769822,73023,0,0,0,12,0.000237,4096,0,63023.00
0,525368420839794,69972,0,0,0,14,0.000245,4096,0,59972.00
0,525368420912791,72997,0,0,0,13,0.000275,4096,0,62997.00
0,525368420984721,71930,0,0,0,12,0.000269,4096,0,61930.00
0,525368421008668,23947,0,0,0,8,0.000474,4096,0,13947.00
0,525368421083588,74920,0,0,0,6,0.000423,4096,0,64920.00
0,525368421156852,73264,0,0,0,7,0.000368,4096,0,63264.00
0,525368421229023,72171,0,0,0,8,0.000296,4096,0,62171.00
0,525368421299182,70159,0,0,0,6,0.000454,4096,0,60159.00
0,525368421371640,72458,0,0,0,6,0.000522,4096,0,62458.00
0,525368421445904,74264,0,0,0,4,0.000512,4096,0,64264.00
0,525368421515729,69825,0,0,0,4,0.000372,4096,0,59825.00
0,525368421586458,70729,0,0,0,4,0.000487,4096,0,60729.00
0,525368421659590,73132,0,0,0,2,0.000490,4096,0,63132.00
0,525368421733361,73771,0,0,0,2,0.000305,4096,0,63771.00
0,525368421804860,71499,0,0,0,7,0.000299,4096,0,61499.00
0,525368421879113,74253,0,0,0,10,0.000340,4096,0,64253.00
0,525368421952576,73463,0,0,0,13,0.000627,4096,0,63463.00
0,525368422014949,62373,0,0,0,13,0.000747,4096,0,52373.00
0,525368422089871,74922,0,0,0,11,0.000770,4096,0,64922.00
0,525368422160778,70907,0,0,0,0,0.000061,4096,0,60907.00
0,525368422233244,72466,0,0,0,0,0.000000,4096,0,62466.00
0,525368427192203,525368427192203,0,0,0,0,0.000020,4096,0,525368427182203.00
0,525368427290908,98705,0,0,0,0,0.000019,4096,0,88705.00
0,525368427363494,72586,0,0,0,4,0.000163,4096,0,62586.00
0,525368427434287,70793,0,0,0,11,0.000213,4096,0,60793.00
0,525368427508705,74418,0,0,0,12,0.000235,4096,0,64418.00
0,525368427581054,72349,0,0,0,14,0.000243,4096,0,62349.00
0,525368427654309,73255,0,0,0,13,0.000270,4096,0,63255.00
0,525368427726974,72665,0,0,0,12,0.000279,4096,0,62665.00
0,525368427799160,72186,0,0,0,9,0.000374,4096,0,62186.00
0,525368427880092,80932,0,0,0,7,0.000514,4096,0,70932.00
0,525368427960931,80839,0,0,0,7,0.000323,4096,0,70839.00
0,525368428006683,45752,0,0,0,8,0.000289,4096,0,35752.00
0,525368428081686,75003,0,0,0,4,0.000573,4096,0,65003.00
0,525368428151701,70015,0,0,0,2,0.000562,4096,0,60015.00
0,525368428224916,73215,0,0,0,5,0.000751,4096,0,63215.00
0,525368428299483,74567,0,0,0,5,0.000339,4096,0,64567.00
0,525368428450025,150542,0,0,0,5,0.000345,4096,0,140542.00
0,525368428522251,72226,0,0,0,3,0.000349,4096,0,62226.00
0,525368428593749,71498,0,0,0,3,0.000232,4096,0,61498.00
0,525368428673690,79941,0,0,0,7,0.000271,4096,0,69941.00
0,525368428748885,75195,0,0,0,10,0.000313,4096,0,65195.00
0,525368428823333,74448,0,0,0,13,0.000511,4096,0,64448.00
0,525368428897597,74264,0,0,0,14,0.000669,4096,0,64264.00
0,525368428968521,70924,0,0,0,0,0.000000,4096,0,60924.00
0,525368429011927,43406,0,0,0,0,0.000056,4096,0,33406.00
0,525368429085594,73667,0,0,0,0,0.000015,4096,0,63667.00
0,525368433277161,525368433277161,0,0,0,0,0.000020,4096,0,525368433267161.00
0,525368433375296,98135,0,0,0,0,0.000019,4096,0,88135.00
0,525368433448361,73065,0,0,0,4,0.000161,4096,0,63065.00
0,525368433519162,70801,0,0,0,11,0.000219,4096,0,60801.00
0,525368433589608,70446,0,0,0,12,0.000237,4096,0,60446.00
0,525368433663874,74266,0,0,0,13,0.000246,4096,0,64266.00
0,525368433736182,72308,0,0,0,13,0.000274,4096,0,62308.00
0,525368433808594,72412,0,0,0,10,0.000275,4096,0,62412.00
0,525368433880960,72366,0,0,0,7,0.000343,4096,0,62366.00
0,525368433956156,75196,0,0,0,5,0.000483,4096,0,65196.00
0,525368434014953,58797,0,0,0,4,0.000337,4096,0,48797.00
0,525368434088258,73305,0,0,0,7,0.000277,4096,0,63305.00
0,525368434163979,75721,0,0,0,5,0.000494,4096,0,65721.00
0,525368434237104,73125,0,0,0,5,0.000498,4096,0,63125.00
0,525368434317966,80862,0,0,0,4,0.000529,4096,0,70862.00
0,525368434389391,71425,0,0,0,4,0.000417,4096,0,61425.00
0,525368434462519,73128,0,0,0,4,0.000512,4096,0,63128.00
0,525368434550154,87635,0,0,0,2,0.000455,4096,0,77635.00
0,525368434646842,96688,0,0,0,3,0.000280,4096,0,86688.00
0,525368434720660,73818,0,0,0,7,0.000310,4096,0,63818.00
0,525368434793734,73074,0,0,0,12,0.000312,4096,0,63074.00
0,525368434867270,73536,0,0,0,10,0.000594,4096,0,63536.00
0,525368434950265,82995,0,0,0,10,0.000644,4096,0,72995.00
0,525368435018885,68620,0,0,0,0,0.000046,4096,0,58620.00
0,525368435093706,74821,0,0,0,0,0.000061,4096,0,64821.00
0,525368439566371,525368439566371,0,0,0,0,0.000020,4096,0,525368439556371.00
0,525368439678999,112628,0,0,0,0,0.000019,4096,0,102628.00
0,525368439755245,76246,0,0,0,3,0.000129,4096,0,66246.00
0,525368439827902,72657,0,0,0,10,0.000204,4096,0,62657.00
0,525368439903371,75469,0,0,0,11,0.000233,4096,0,65469.00
0,525368439976765,73394,0,0,0,13,0.000237,4096,0,63394.00
0,525368440012348,35583,0,0,0,13,0.000256,4096,0,25583.00
0,525368440090113,77765,0,0,0,11,0.000266,4096,0,67765.00
0,525368440162234,72121,0,0,0,10,0.000452,4096,0,62121.00
0,525368440235471,73237,0,0,0,2,0.000593,4096,0,63237.00
0,525368440308682,73211,0,0,0,6,0.000309,4096,0,63211.00
0,525368440379330,70648,0,0,0,6,0.000286,4096,0,60648.00
0,525368440452152,72822,0,0,0,6,0.000332,4096,0,62822.00
0,525368440524058,71906,0,0,0,4,0.000390,4096,0,61906.00
0,525368440596052,71994,0,0,0,5,0.000525,4096,0,61994.00
0,525368440667761,71709,0,0,0,5,0.000313,4096,0,61709.00
0,525368440737615,69854,0,0,0,5,0.000296,4096,0,59854.00
0,525368440811019,73404,0,0,0,3,0.000476,4096,0,63404.00
0,525368440893540,82521,0,0,0,3,0.000379,4096,0,72521.00
0,525368440967439,73899,0,0,0,2,0.000324,4096,0,63899.00
0,525368441007251,39812,0,0,0,2,0.000308,4096,0,29812.00
0,525368441080127,72876,0,0,0,9,0.000519,4096,0,62876.00
0,525368441153608,73481,0,0,0,14,0.000630,4096,0,63481.00
0,525368441231374,77766,0,0,0,13,0.000639,4096,0,67766.00
0,525368441302833,71459,0,0,0,10,0.000620,4096,0,61459.00
0,525368441374046,71213,0,0,0,0,0.000015,4096,0,61213.00
0,525368445947892,525368445947892,0,0,0,0,0.000020,4096,0,525368445937892.00
0,525368446011636,63744,0,0,0,0,0.000019,4096,0,53744.00
0,525368446091162,79526,0,0,0,1,0.000061,4096,0,69526.00
0,525368446164292,73130,0,0,0,6,0.000162,4096,0,63130.00
0,525368446237486,73194,0,0,0,11,0.000227,4096,0,63194.00
0,525368446309983,72497,0,0,0,11,0.000239,4096,0,62497.00
0,525368446382436,72453,0,0,0,12,0.000255,4096,0,62453.00
0,525368446454562,72126,0,0,0,11,0.000282,4096,0,62126.00
0,525368446527536,72974,0,0,0,8,0.000460,4096,0,62974.00
0,525368446600562,73026,0,0,0,6,0.000444,4096,0,63026.00
0,525368446671010,70448,0,0,0,7,0.000364,4096,0,60448.00
0,525368446743692,72682,0,0,0,8,0.000296,4096,0,62682.00
0,525368446814033,70341,0,0,0,6,0.000445,4096,0,60341.00
